50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_penalty_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_backheel_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_length_shot,pass_miscommunication_shot,pass_outcome_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_outcome_shot,shot_redirect_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_penalty_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_backheel_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_length_pass,pass_miscommunication_pass,pass_outcome_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_outcome_pass,shot_redirect_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season
,,,,,,,,,,,,,,,,1.055673,,,,,,,,,,,,,,9712e1e8-8763-4195-b555-f08621b69260,4272,,"[96.0, 46.0]",18243,106,,,,,,,,,,,,,,,,,,,,4,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,245,Real Madrid,220,['29dbceec-d316-4378-bfe9-291f23749918'],17,,Right Foot,,"[120.0, 38.0, 6.1]",,"[{'location': [100.0, 39.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 60.0], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [99.0, 47.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 52.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 43.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [93.0, 46.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.0, 28.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [104.0, 28.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 53.0], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.0, 53.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 60.0], 'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [84.0, 17.0], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [98.0, 37.0], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.0, 25.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",31a94c2f-864a-486b-97a4-ec3011774e04,Off T,,0.05956497,Normal,Open Play,,,,Real Madrid,220,00:01:17.757,Shot,,Champions League,Dribble,,,,,,,,,,,,,,,,,0.896162,,,,,,,,,,,,,,31a94c2f-864a-486b-97a4-ec3011774e04,4266.0,,"[81.0, 60.0]",18243.0,106.0,,,-1.1659045,9712e1e8-8763-4195-b555-f08621b69260,,Right Foot,,,,"[84.0, 53.0]",,Ground Pass,7.615773,,,Carlos Henrique Casimiro,True,,,4.0,Regular Play,Luka Modrić,5463.0,Right Center Midfield,245.0,Real Madrid,220.0,['8e905e17-7420-46cf-87a8-e2a2bccd70bc'],14.0,,,,,,,,,,,,,,,,Real Madrid,220.0,00:01:14.004,Pass,,Champions League,9712e1e8-8763-4195-b555-f08621b69260,Set,Champions League,2015/2016
,,,,,,,,,,,,,,,,1.2811,,,,,,,,,,,,,,4ffa553b-8cc4-4af1-8090-8899931354c5,3674,,"[86.0, 39.0]",18243,91,,,,,,,,,,,,,,,,,,,,3,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,206,Real Madrid,220,['d9fd7bbd-f3ca-4980-9eb2-e9f9e9daa627'],28,,Right Foot,,"[119.0, 39.9, 1.6]",,"[{'location': [95.0, 8.0], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.0, 56.0], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [90.0, 67.0], 'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 32.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [96.0, 22.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [93.0, 39.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [97.0, 46.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.0, 55.0], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [104.0, 41.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.0, 37.0], 'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 27.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.0, 50.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 34.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [101.0, 41.0], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 51.0], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [99.0, 29.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",9a0ad5c4-c71a-4384-866c-c7a86cf73a76,Saved,,0.01860388,Normal,Open Play,,,,Real Madrid,220,00:01:28.289,Shot,,Champions League,Pressure,,,,,,,,,,,,,,,,,1.669833,,,,,,,,,,,,,,9a0ad5c4-c71a-4384-866c-c7a86cf73a76,3671.0,,"[93.0, 43.0]",18243.0,91.0,,,-2.7233684,4ffa553b-8cc4-4af1-8090-8899931354c5,,Right Foot,,,,"[84.0, 39.0]",,Ground Pass,9.848858,,,Carlos Henrique Casimiro,True,,,3.0,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,206.0,Real Madrid,220.0,['d2d9119a-f23e-48c9-9aa5-bf199bc0ab5f'],25.0,,,,,,,,,,,,,,,,Real Madrid,220.0,00:01:25.316,Pass,,Champions League,4ffa553b-8cc4-4af1-8090-8899931354c5,Set,Champions League,2015/2016
,,,,,,,,,,,,,,,,0.9979,,,,,,,,,,,,,,f4d91657-04b1-4a32-8977-c9a8acdf7f69,3719,,"[90.0, 22.0]",18243,92,,,,,,,,,,,,,,,,,,,,3,Regular Play,Gareth Frank Bale,6399.0,Left Wing,211,Real Madrid,220,['5466da8e-9d7b-4895-a3a8-52e9f0c62265'],46,,Left Foot,,"[119.0, 43.2, 7.3]",,"[{'location': [92.0, 25.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 17.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 21.0], 'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [96.0, 44.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 51.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [82.0, 28.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 9.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.0, 45.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",556dfb63-175a-4319-a42e-b548b941eb93,Off T,,0.0072154016,Normal,Open Play,,,,Real Madrid,220,00:02:46.572,Shot,,Champions League,Pressure,,,,,,,,,,,,,,,,,1.131933,,,,,,,,,,,,,,556dfb63-175a-4319-a42e-b548b941eb93,3716.0,,"[47.0, 49.0]",18243.0,92.0,,,-1.1309538,f4d91657-04b1-4a32-8977-c9a8acdf7f69,,Right Foot,,,,"[55.0, 32.0]",,Ground Pass,18.788294,,,Gareth Frank Bale,True,,,3.0,Regular Play,Luka Modrić,5463.0,Right Center Midfield,211.0,Real Madrid,220.0,['5749e349-8813-44c2-8120-ddad5ab62f80'],39.0,,,,,,,,,,,,,,,,Real Madrid,220.0,00:02:39.260,Pass,,Champions League,f4d91657-04b1-4a32-8977-c9a8acdf7f69,Set,Champions League,2015/2016
,,,,,,,,,,,,,,,,0.304101,,,,,,,,,,,,,,3aeeaebf-bbe7-4bc3-b2fb-672bbcd92ff0,3741,,"[113.0, 35.0]",18243,93,,,,,,,,,,,,,,,,,,,,3,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,214,Real Madrid,220,['8c87e5c2-61d2-424e-975b-54bddcf0f88e'],52,,Head,True,"[117.0, 40.3, 1.7]",,"[{'location': [119.0, 2.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 40.0], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [115.0, 34.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [111.0, 30.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.0, 31.0], 'player': {'id': 5633, 'name': 'Yannick Ferreira Carrasco'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.0, 44.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 48.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [111.0, 41.0], 'player': {'id': 5200, 'name': 'Lucas Vázquez Iglesias'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 39.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 32.0], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 33.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 44.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.0, 44.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",00f93c7b-1757-4bdc-ac7e-34cc9f107b2a,Saved,,0.110161476,Normal,Open Play,,,,Real Madrid,220,00:03:52.601,Shot,,Champions League,Pass,,,,,,,,,,,,,,,,,1.748314,,,,,,,,,,,,,,00f93c7b-1757-4bdc-ac7e-34cc9f107b2a,3739.0,,"[120.0, 1.0]",18243.0,93.0,,,1.731559,3aeeaebf-bbe7-4bc3-b2fb-672bbcd92ff0,,Right Foot,,,,"[114.0, 38.0]",,High Pass,37.48333,,,Cristiano Ronaldo dos Santos Aveiro,True,,Corner,3.0,From Corner,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,214.0,Real Madrid,220.0,['481df2b1-bfec-414b-a742-6c9d1c95b119'],50.0,,,,,,,,,,,,,,,,Real Madrid,220.0,00:03:50.863,Pass,,Champions League,3aeeaebf-bbe7-4bc3-b2fb-672bbcd92ff0,Set,Champions League,2015/2016
,,,,,,,,,,,,,,,,1.10822,,,,,,,,,,,,,,129d6ccd-ef7d-44e2-87e1-b55d018f5e24,132,,"[108.0, 52.0]",18243,4,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Left Midfield,15,Atlético Madrid,212,['3e222799-e11f-4f0d-9500-5484a4338f8c'],22,,Right Foot,,"[120.0, 42.8, 1.5]",True,"[{'location': [113.0, 51.0], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [120.0, 79.0], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.0, 47.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 47.0], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.0, 64.0], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 56.0], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 77.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [120.0, 80.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [108.0, 62.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 41.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",ae487d2d-c72a-422c-b257-cf1b1a8a9752,Saved,,0.069306016,Volley,Open Play,,,,Atlético Madrid,212,00:04:22.605,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,,1.5048,,,,,,,,,,,,,,ae487d2d-c72a-422c-b257-cf1b1a8a9752,130.0,,"[120.0, 79.0]",18243.0,4.0,,,-1.971037,129d6ccd-ef7d-44e2-87e1-b55d018f5e24,,Right Foot,,,,"[109.0, 53.0]",,High Pass,28.231188,,,Jorge Resurrección Merodio,True,,,1.0,From Throw In,Saúl Ñíguez Esclapez,6381.0,Right Midfield,15.0,Atlético Madrid,212.0,['dc7a8101-ddba-46cc-a105-01ae45ebd63a'],21.0,,,,,,,,,,,,,,,,Atlético Madrid,212.0,00:04:21.100,Pass,,Champions League,129d6ccd-ef7d-44e2-87e1-b55d018f5e24,Set,Champions League,2015/2016
,,,,,,,,,,,,,,,,0.2214,,,,,,,,,,,,,,855d5fee-a32c-4818-b5c8-9c98bb17bac5,160,,"[115.0, 41.0]",18243,5,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Benzema,19677.0,Center Forward,23,Real Madrid,220,['6a450e07-c876-49cf-85c2-c4f76cd7cf23'],29,,Left Foot,,"[119.0, 40.5, 0.5]",True,"[{'location': [106.0, 56.0], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 38.0], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 37.0], 'player': {'id': 6376, 'name': 'Stefan Savić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.0, 41.0], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 40.0], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.0, 50.0], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [113.0, 44.0], 'player': {'id': 6320, 'name': 'Filipe Luís Kasmirski'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 56.0], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 57.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [109.0, 58.0], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 58.0], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.0, 37.0], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [116.0, 40.0], 'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 36.0], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [104.0, 63.0], 'player': {'id': 6399, 'name': 'Gareth Frank Bale'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.0, 46.0], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [93.0, 51.0], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",572f93c1-e160-4405-b6f5-35b005ce86ee,Saved,,0.41807303,Volley,Open Play,,,,Real Madrid,220,00:05:29.881,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,,1.0902,,,,,,,,,,,,,,572f93c1-e160-4405-b6f5-35b005ce86ee,158.0,,"[100.0, 63.0]",18243.0,5.0,,,-0.9928944,855d5fee-a32c-4818-b5c8-9c98bb17bac5,,Left Foot,True,,,"[115.0, 40.0]",,Low Pass,27.45906,,,Karim Benzema,True,,Free Kick,1.0,From Free Kick,Gareth Frank Bale,6399.0,Right Wing,23.0,Real Madrid,220.0,['9ff59fa3-3975-464b-a6d7-e5ac01c2eb51'],28.0,,,,,,,,,,,,,,,,Real Madrid,220.0,00:05:28.631,Pass,,Champions League,855d5fee-a32c-4818-b5c8-9c98bb17bac5,Set,Champions League,2015/2016
