50_50_shot,ball_receipt_outcome_shot,ball_recovery_offensive_shot,ball_recovery_recovery_failure_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,injury_stoppage_in_chain_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_offensive_pass,ball_recovery_recovery_failure_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,injury_stoppage_in_chain_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,block_deflection_shot,foul_committed_penalty_shot,foul_won_penalty_shot,miscontrol_aerial_won_shot,pass_deflected_shot,shot_aerial_won_shot,block_deflection_pass,foul_committed_penalty_pass,foul_won_penalty_pass,miscontrol_aerial_won_pass,pass_deflected_pass,shot_aerial_won_pass,bad_behaviour_card_shot,goalkeeper_shot_saved_to_post_shot,shot_saved_to_post_shot,bad_behaviour_card_pass,goalkeeper_shot_saved_to_post_pass,shot_saved_to_post_pass,block_save_block_shot,shot_deflected_shot,block_save_block_pass,shot_deflected_pass,block_offensive_shot,shot_redirect_shot,block_offensive_pass,shot_redirect_pass,pass_straight_shot,pass_straight_pass
,,,,,,,,,,,,,,,,1.603682,,,,,,,,,,,,,7bae48d6-6021-4833-8560-230234f619e7,55,,,"[102.0, 52.8]",68314,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Lozano Ayala,25875.0,Left Center Midfield,5,Málaga,223,['e12f4f8e-32fb-4560-90bf-47482aaf8791'],20,Right Foot,"[120.0, 61.4, 1.9]",True,"[{'location': [100.3, 50.8], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [103.6, 34.1], 'player': {'id': 25884, 'name': 'Antonio Manuel Sánchez Gómez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.8, 39.8], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 49.9], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.7, 41.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.8, 40.5], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",4a14ec92-8e9c-4503-bd9b-e1476bd353c0,,Off T,0.03763988,Volley,Open Play,,,,Málaga,223,00:01:20.064,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,2.7621,,,,,,,,,,,,,4a14ec92-8e9c-4503-bd9b-e1476bd353c0,53.0,,,"[89.4, 18.9]",68314.0,1.0,,,,1.1860225,7bae48d6-6021-4833-8560-230234f619e7,Right Foot,,,"[104.1, 55.2]",,High Pass,,39.1635,,,,,Miguel Ángel Lozano Ayala,True,,,,,1.0,Regular Play,Márcio Amoroso dos Santos,25877.0,Center Forward,5.0,Málaga,223.0,['5f6b289a-3111-46af-8bdd-f7c60bbf5e33'],17.0,,,,,,,,,,,,,,Málaga,223.0,00:01:17.355,Pass,,La Liga,7bae48d6-6021-4833-8560-230234f619e7,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.674309,,,,,,,,,,,,,ebcef5e8-d5ee-494a-9e38-cecf4c7a1f95,1622,,,"[113.1, 27.5]",68314,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,115,Barcelona,217,"['c1e19e77-cfc0-4239-b1fe-1ffc69bef7b9', 'c7c4c26c-f837-4867-baf5-14f0c197dc72']",33,Right Foot,"[120.0, 35.3, 1.6]",,"[{'location': [112.8, 37.6], 'player': {'id': 25862, 'name': 'Carlos Manuel de Oliveira Magalhães'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.2, 32.4], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.8, 29.5], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a4bd784f-d5c8-40f2-a56a-1155a826fdb7,True,Off T,0.123506606,Normal,Open Play,,,,Barcelona,217,00:02:33.564,Shot,True,La Liga,Pressure,,,,,,,,,,,,,,,,,2.220331,,,,,,,,,,,,,a4bd784f-d5c8-40f2-a56a-1155a826fdb7,1618.0,,,"[84.8, 45.0]",68314.0,47.0,,,,-0.42723987,ebcef5e8-d5ee-494a-9e38-cecf4c7a1f95,Right Foot,,,"[109.4, 33.8]",,Ground Pass,,27.029613,,,,,Andrés Iniesta Luján,True,,Through Ball,True,,2.0,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,115.0,Barcelona,217.0,"['1d0cc4d5-ca8c-4f33-b199-c1f2ea5e77a6', '7793f346-0cd8-489e-8fae-43b1ad22777d']",30.0,,,,,,,,,,,,,,Barcelona,217.0,00:02:30.133,Pass,True,La Liga,ebcef5e8-d5ee-494a-9e38-cecf4c7a1f95,Moving,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.4771,,,,,,,,,,,,,27e619b6-e4b6-4190-8ead-9f7d641a1144,1895,,,"[89.1, 43.4]",68314,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,130,Barcelona,217,['a7f686da-2753-4fdc-b1da-24e7f31927fa'],28,Right Foot,"[118.9, 43.5, 0.4]",,"[{'location': [95.3, 23.6], 'player': {'id': 25857, 'name': 'Francisco Esteban Granados'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [88.6, 48.2], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [81.7, 46.7], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [90.2, 41.8], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.5, 60.6], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.9, 58.6], 'player': {'id': 25866, 'name': 'Raúl Iznata Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.6, 49.3], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 42.0], 'player': {'id': 25862, 'name': 'Carlos Manuel de Oliveira Magalhães'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 34.6], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.9, 41.8], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.9, 33.2], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [97.5, 56.5], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [94.4, 48.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",754419a7-3a77-4a67-9a21-ff316618ffa1,,Saved,0.02216912,Normal,Open Play,,,,Barcelona,217,00:11:28.929,Shot,,La Liga,Pressure,,,,,,,,,,,,,,,,,1.121407,,,,,,,,,,,,,754419a7-3a77-4a67-9a21-ff316618ffa1,1891.0,,,"[76.2, 49.7]",68314.0,56.0,,,,-0.8544705,27e619b6-e4b6-4190-8ead-9f7d641a1144,Right Foot,,,"[83.6, 41.2]",,Ground Pass,,11.269872,,,,,Rafael Márquez Álvarez,True,,,,,2.0,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,130.0,Barcelona,217.0,['59f7aabe-7f5e-477e-8a3a-9b2833164b8f'],26.0,,,,,,,,,,,,,,Barcelona,217.0,00:11:26.908,Pass,,La Liga,27e619b6-e4b6-4190-8ead-9f7d641a1144,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.5126,,,,,,,,,,,,,3a8cb677-aa4d-437d-b0fe-98acbee2f6aa,458,,,"[89.0, 20.7]",68314,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,36,Barcelona,217,['99379a54-282d-48b9-b483-ba7430bd9193'],8,Right Foot,"[120.0, 30.1, 0.6]",,"[{'location': [101.9, 52.2], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [92.5, 19.7], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [98.4, 34.0], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 39.3], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 27.5], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.9, 32.2], 'player': {'id': 25862, 'name': 'Carlos Manuel de Oliveira Magalhães'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.8, 37.0], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.7, 45.6], 'player': {'id': 25866, 'name': 'Raúl Iznata Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [85.5, 24.5], 'player': {'id': 25877, 'name': 'Márcio Amoroso dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.3, 18.6], 'player': {'id': 25884, 'name': 'Antonio Manuel Sánchez Gómez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.6, 50.4], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [100.0, 33.7], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.8, 17.3], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.3, 33.8], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",0df3dcd5-9fde-426a-bace-4ae1d9e96bd1,,Off T,0.00602796,Normal,Open Play,,,,Barcelona,217,00:14:08.575,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,0.87351,,,,,,,,,,,,,0df3dcd5-9fde-426a-bace-4ae1d9e96bd1,455.0,,,"[78.5, 18.8]",68314.0,14.0,,,,-1.0162667,3a8cb677-aa4d-437d-b0fe-98acbee2f6aa,Right Foot,,,"[88.1, 3.3]",,Ground Pass,,18.232115,,,,,Ronaldo de Assis Moreira,True,,,,,1.0,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,36.0,Barcelona,217.0,['f790c4ef-05a2-421f-b980-9001bc03a322'],3.0,,,,,,,,,,,,,,Barcelona,217.0,00:14:03.965,Pass,,La Liga,3a8cb677-aa4d-437d-b0fe-98acbee2f6aa,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.5616,,,,,,,,,,,,,a7f9720d-34d4-40c9-88ac-1ffb8f54f698,484,,,"[81.5, 39.1]",68314,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,39,Barcelona,217,['15ff73e2-7599-4696-9bd6-6b5945bb31d3'],4,Right Foot,"[120.0, 37.2, 4.9]",,"[{'location': [79.8, 47.5], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.8, 23.1], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.7, 18.7], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [89.6, 7.2], 'player': {'id': 17797, 'name': 'Giovanni van Bronckhorst'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [72.2, 72.5], 'player': {'id': 25863, 'name': 'Juliano Haus Belletti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.4, 58.8], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [119.7, 39.1], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [96.9, 19.4], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.8, 51.8], 'player': {'id': 25866, 'name': 'Raúl Iznata Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.1, 41.6], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.5, 27.0], 'player': {'id': 25862, 'name': 'Carlos Manuel de Oliveira Magalhães'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [92.3, 9.5], 'player': {'id': 25884, 'name': 'Antonio Manuel Sánchez Gómez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [82.2, 37.7], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [90.7, 35.7], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [88.3, 44.1], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",eb519f6c-1300-4929-a39e-a72a597669df,,Off T,0.005764,Normal,Open Play,,,,Barcelona,217,00:15:04.207,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,0.538674,,,,,,,,,,,,,eb519f6c-1300-4929-a39e-a72a597669df,481.0,,,"[75.6, 18.4]",68314.0,15.0,,,,1.6481067,a7f9720d-34d4-40c9-88ac-1ffb8f54f698,Right Foot,,,"[74.5, 32.6]",,Ground Pass,,14.242542,,,,,Rafael Márquez Álvarez,True,,,,,1.0,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,39.0,Barcelona,217.0,['30814b79-9ce8-44e8-9860-9cb7190f398a'],1.0,,,,,,,,,,,,,,Barcelona,217.0,00:15:01.721,Pass,,La Liga,a7f9720d-34d4-40c9-88ac-1ffb8f54f698,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1.2109,,,,,,,,,,,,,f41c1253-e33e-4edc-a908-9b8670e3162f,737,,,"[95.0, 53.5]",68314,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,52,Barcelona,217,['d0addea4-da0c-4d4c-add8-107f5b1d6ece'],57,Left Foot,"[120.0, 46.1, 0.3]",,"[{'location': [104.1, 33.8], 'player': {'id': 25866, 'name': 'Raúl Iznata Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.3, 34.9], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 33.8], 'player': {'id': 25862, 'name': 'Carlos Manuel de Oliveira Magalhães'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.8, 48.5], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.4, 40.7], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.1, 54.5], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [119.1, 40.8], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.5, 45.5], 'player': {'id': 25877, 'name': 'Márcio Amoroso dos Santos'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.3, 53.8], 'player': {'id': 25875, 'name': 'Miguel Ángel Lozano Ayala'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [97.3, 62.3], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [102.7, 31.8], 'player': {'id': 5558, 'name': 'Rafael Márquez Álvarez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.7, 59.2], 'player': {'id': 19757, 'name': 'Anderson Luís de Souza'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [105.7, 30.4], 'player': {'id': 25873, 'name': 'Oleguer Presas Renom'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.9, 45.0], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.9, 41.2], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 34.9], 'player': {'id': 25879, 'name': 'Ronaldo de Assis Moreira'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [94.2, 62.4], 'player': {'id': 25863, 'name': 'Juliano Haus Belletti'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",3aa6e6a3-bcf5-4c54-adc4-f47c944ea87c,,Off T,0.025351632,Normal,Open Play,,,,Barcelona,217,00:22:57.728,Shot,,La Liga,Ball Receipt*,,,,,,,,,,,,,,,,,1.459972,,,,,,,,,,,,,3aa6e6a3-bcf5-4c54-adc4-f47c944ea87c,735.0,,,"[90.9, 67.1]",68314.0,22.0,True,,,-1.314088,f41c1253-e33e-4edc-a908-9b8670e3162f,Right Foot,,,"[93.0, 59.1]",,Ground Pass,,8.271034,,,,,Andrés Iniesta Luján,True,,,,Free Kick,1.0,From Free Kick,Giovanni van Bronckhorst,17797.0,Left Back,52.0,Barcelona,217.0,['a5e370eb-020b-4f17-bba0-3378a033f00b'],55.0,,,,,,,,,,,,,,Barcelona,217.0,00:22:55.233,Pass,,La Liga,f41c1253-e33e-4edc-a908-9b8670e3162f,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0.506356,,,,,,,,,,,,,25227f21-0145-4661-9fe8-6324d37f9bd0,794,,,"[107.7, 33.8]",68314,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,54,Barcelona,217,['673055e1-74f2-42af-8947-6a9128f832b0'],26,Right Foot,"[120.0, 42.8, 1.7]",,"[{'location': [102.2, 36.0], 'player': {'id': 25883, 'name': 'Juan Jesús Gutiérrez Robles'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.1, 34.5], 'player': {'id': 25868, 'name': 'Fernando Sanz Durán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.6, 32.9], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 45.2], 'player': {'id': 25866, 'name': 'Raúl Iznata Zabala'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 35.4], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.0, 51.7], 'player': {'id': 25882, 'name': 'Edgar Patricio De Carvalho Pacheco'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [98.9, 47.1], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 49.1], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",31a33cb5-bdd6-41dd-8561-e0d70011b5b9,True,Goal,0.39795712,Normal,Open Play,,,,Barcelona,217,00:24:26.909,Shot,,La Liga,Carry,,,,,,,,,,,,,,,,,0.542599,,,,,,,,,,,,,31a33cb5-bdd6-41dd-8561-e0d70011b5b9,791.0,,,"[76.8, 30.8]",68314.0,24.0,,,,0.17005862,25227f21-0145-4661-9fe8-6324d37f9bd0,Left Foot,,,"[86.7, 32.5]",True,Ground Pass,,10.044899,,,,,Samuel Eto''o Fils,,,,,,1.0,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,54.0,Barcelona,217.0,['b977a85a-a039-471d-9f6a-f49826c2fdfc'],23.0,,,,,,,,,,,,,,Barcelona,217.0,00:24:23.208,Pass,,La Liga,25227f21-0145-4661-9fe8-6324d37f9bd0,Set,La Liga,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
