ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,carry_end_location_shot,clearance_aerial_won_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,injury_stoppage_in_chain_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,off_camera_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_backheel_shot,pass_body_part_shot,pass_cross_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_length_shot,pass_miscommunication_shot,pass_outcome_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,carry_end_location_pass,clearance_aerial_won_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,injury_stoppage_in_chain_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,off_camera_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_backheel_pass,pass_body_part_pass,pass_cross_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_length_pass,pass_miscommunication_pass,pass_outcome_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season
,,,,,,,,,,0.977244,,,,,,,,,,,,,e037c6c5-3cfe-48f1-9a43-ce8385d0b7aa,52,,,"[100.0, 40.0]",18242,0,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Tevez,20666.0,Right Center Forward,5,Juventus,224,['076cd230-3016-4d04-bb74-ebc32c5bb16e'],50,,Right Foot,"[120.0, 36.0, 7.0]",True,"[{'location': [99.0, 42.0], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [101.0, 57.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.0, 53.0], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [91.0, 57.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.0, 40.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [118.0, 40.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 42.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 23.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 54.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 43.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",13788084-e832-4efb-b721-b577b4f01f17,Off T,0.046273656,Half Volley,Open Play,,,,Juventus,224,00:00:50.006,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,1.561443,,,,,,,,,,,,,13788084-e832-4efb-b721-b577b4f01f17,50.0,,,"[92.0, 61.0]",18242.0,0.0,,,-1.2220253,e037c6c5-3cfe-48f1-9a43-ce8385d0b7aa,,Right Foot,,"[100.0, 39.0]",,Low Pass,23.409399,,,Carlos Alberto Tevez,True,,,,Recovery,1.0,Regular Play,Claudio Marchisio,8294.0,Right Center Midfield,5.0,Juventus,224.0,"['4f064b63-5269-4bff-8b82-5bdd05ad9279', 'ec9b4205-78b7-4454-b295-71bf19bdd78a']",48.0,,,,,,,,,,,,,,Juventus,224.0,00:00:48.131,Pass,,Champions League,e037c6c5-3cfe-48f1-9a43-ce8385d0b7aa,Set,Champions League,2014/2015
,,,,,,,,,,0.9725,,,,,,,,,,,,,b028efbb-c5d9-4f82-9b3f-6afb32ebda0b,69,,,"[108.0, 43.0]",18242,1,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrice Evra,20008.0,Left Back,7,Juventus,224,['6adb7105-3679-4b68-8fc9-2dbfcabf3290'],36,,Head,"[110.0, 35.0]",,"[{'location': [97.0, 47.0], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': True}, {'location': [105.0, 39.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 44.0], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.0, 39.0], 'player': {'id': 20666, 'name': 'Carlos Alberto Tevez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.0, 33.0], 'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.0, 46.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 49.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 39.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",17abfbaf-61a8-416a-b294-d9a503d87f00,Wayward,0.06086964,Normal,Open Play,,,,Juventus,224,00:01:36.085,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,1.364073,,,,,,,,,,,,,17abfbaf-61a8-416a-b294-d9a503d87f00,67.0,,,"[120.0, 80.0]",18242.0,1.0,,,-1.8925469,b028efbb-c5d9-4f82-9b3f-6afb32ebda0b,,Right Foot,,"[108.0, 44.0]",,High Pass,37.94733,,,Patrice Evra,True,,,,Corner,1.0,From Corner,Andrea Pirlo,19849.0,Center Defensive Midfield,7.0,Juventus,224.0,['0fc66925-f604-4cd3-8546-294ba8740006'],34.0,,,,,,,,,,,,,,Juventus,224.0,00:01:34.601,Pass,,Champions League,b028efbb-c5d9-4f82-9b3f-6afb32ebda0b,Set,Champions League,2014/2015
,,,,,,,,,,0.676779,,,,,,,,,,,,,968cbe39-7bff-43cd-89b8-852c89e7a084,1979,,,"[108.0, 27.0]",18242,48,,,,,,,,,,,,,,,,,,,,2,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,104,Barcelona,217,['d3c8b19c-c765-455c-aa89-f298b363256e'],0,,Right Foot,"[118.0, 37.6, 0.9]",True,"[{'location': [106.0, 29.0], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.0, 28.0], 'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 49.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.0, 36.0], 'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 41.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 36.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 49.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.0, 31.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",e34f6f8d-ad36-48af-953d-ee9b69aefff9,Saved,0.09212255,Normal,Open Play,,,,Barcelona,217,00:03:00.384,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,1.343905,,,,,,,,,,,,,e34f6f8d-ad36-48af-953d-ee9b69aefff9,1977.0,,,"[99.0, 28.0]",18242.0,47.0,,,-0.11065722,968cbe39-7bff-43cd-89b8-852c89e7a084,,Right Foot,,"[108.0, 27.0]",,Ground Pass,9.055386,,,Luis Alberto Suárez Díaz,True,,Through Ball,True,,2.0,From Counter,Ivan Rakitić,5470.0,Right Center Midfield,104.0,Barcelona,217.0,"['0307a214-13da-455e-9cfd-6869e0695427', 'eb136f02-f79e-43dd-b53a-60f265a1e0b8']",59.0,,,,,,,,,,,,,,Barcelona,217.0,00:02:59.104,Pass,True,Champions League,968cbe39-7bff-43cd-89b8-852c89e7a084,Set,Champions League,2014/2015
,,,,,,,,,,0.441861,,,,,,,,,,,,,6ff7a431-2cf4-4f5a-8348-256c6dc44dad,148,,,"[112.0, 38.0]",18242,3,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,['bbeddf78-c6a7-44bf-9722-73f80c1debe3'],24,,Left Foot,"[120.0, 41.7, 1.3]",True,"[{'location': [109.0, 33.0], 'player': {'id': 8206, 'name': 'Arturo Erasmo Vidal Pardo'}, 'position': {'id': 25, 'name': 'Secondary Striker'}, 'teammate': False}, {'location': [113.0, 34.0], 'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 43.0], 'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [111.0, 39.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.0, 30.0], 'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 34.0], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 23.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [110.0, 22.0], 'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 46.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 34.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.0, 28.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 32.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [97.0, 16.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",997f7676-e7eb-41eb-b7ce-2286135499b3,Goal,0.3783839,Normal,Open Play,,,,Barcelona,217,00:03:24.616,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,0.5339,,,,,,,,,,,,,997f7676-e7eb-41eb-b7ce-2286135499b3,146.0,,,"[112.0, 31.0]",18242.0,3.0,,,1.849096,6ff7a431-2cf4-4f5a-8348-256c6dc44dad,,Right Foot,,"[110.0, 38.0]",True,Ground Pass,7.28011,,,Ivan Rakitić,,,,,,1.0,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,10.0,Barcelona,217.0,['852c97e5-f6a2-4a52-93e9-46d15a93bb88'],24.0,,,,,,,,,,,,,,Barcelona,217.0,00:03:24.082,Pass,,Champions League,6ff7a431-2cf4-4f5a-8348-256c6dc44dad,Set,Champions League,2014/2015
,,,,,,,,,,1.29409,,,,,,,,,,,,,466ddafe-c119-4f94-950e-c7fa0d155a13,1996,,,"[112.0, 56.0]",18242,48,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,105,Barcelona,217,['34c43209-61e6-4fd5-a8af-36c3e9c53222'],54,,Right Foot,"[119.0, 45.0, 3.5]",True,"[{'location': [114.0, 52.0], 'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 42.0], 'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 35.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.0, 39.0], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [118.0, 43.0], 'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.0, 54.0], 'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 51.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 36.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.0, 39.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [104.0, 48.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [95.0, 49.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Off T,0.013941046,Half Volley,Open Play,,,,Barcelona,217,00:03:54.064,Shot,,Champions League,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466ddafe-c119-4f94-950e-c7fa0d155a13,Set,Champions League,2014/2015
,,,,,,,,,,1.06921,,,,,,,,,,,,,3be90160-9abe-4039-9a90-77b25496dfe8,2067,,,"[104.0, 29.0]",18242,50,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Barcelona,217,['ed877d77-732f-45db-a2c3-085516238e3e'],34,,Left Foot,"[119.0, 37.4, 4.7]",,"[{'location': [106.0, 31.0], 'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 29.0], 'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.0, 44.0], 'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.0, 46.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 35.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [117.0, 38.0], 'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.0, 42.0], 'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.0, 40.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [97.0, 67.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",205515e6-12c4-4c23-a6f8-2efa63ccb095,Off T,0.04603501,Normal,Open Play,,,,Barcelona,217,00:05:34.624,Shot,,Champions League,Pressure,,,,,,,,,,,0.829976,,,,,,,,,,,,,205515e6-12c4-4c23-a6f8-2efa63ccb095,2063.0,,,"[103.0, 40.0]",18242.0,50.0,,,-1.8925469,3be90160-9abe-4039-9a90-77b25496dfe8,,Right Foot,,"[100.0, 31.0]",,Ground Pass,9.486833,,,Lionel Andrés Messi Cuccittini,True,,,,,2.0,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,107.0,Barcelona,217.0,['93ff7839-8982-4916-b2a3-304ed207e421'],32.0,,,,,,,,,,,,,,Barcelona,217.0,00:05:32.948,Pass,,Champions League,3be90160-9abe-4039-9a90-77b25496dfe8,Set,Champions League,2014/2015
,,,,,,,,,,0.413759,,,,,,,,,,,,,393f16bd-fe24-4832-80da-004d9b9d058e,296,,,"[101.0, 52.0]",18242,7,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Secondary Striker,16,Juventus,224,['0798232a-4e19-40c8-8c26-85a48fda79f6'],40,,Right Foot,"[120.0, 36.8, 5.6]",True,"[{'location': [108.0, 53.0], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 60.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.0, 49.0], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.0, 47.0], 'player': {'id': 5470, 'name': 'Ivan Rakitić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.0, 53.0], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [89.0, 66.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.0, 43.0], 'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 36.0], 'player': {'id': 20666, 'name': 'Carlos Alberto Tevez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 57.0], 'player': {'id': 3477, 'name': 'Álvaro Borja Morata Martín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [96.0, 27.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",ce0f3160-0f07-426f-a66c-cbfc1d06bf0b,Off T,0.05160495,Normal,Open Play,,,,Juventus,224,00:07:40.430,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,1.153294,,,,,,,,,,,,,ce0f3160-0f07-426f-a66c-cbfc1d06bf0b,294.0,,,"[110.0, 58.0]",18242.0,7.0,,,-2.55359,393f16bd-fe24-4832-80da-004d9b9d058e,,Left Foot,,"[101.0, 52.0]",,Ground Pass,10.816654,,,Arturo Erasmo Vidal Pardo,True,,,,,1.0,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,16.0,Juventus,224.0,['fb64e9d7-b229-4d95-9750-79d48a1cdc64'],39.0,,,,,,,,,,,,,,Juventus,224.0,00:07:39.237,Pass,,Champions League,393f16bd-fe24-4832-80da-004d9b9d058e,Set,Champions League,2014/2015
,,,,,,,,,,1.240685,,,,,,,,,,,,,15d1aa41-9064-4c15-ab88-157fc9140369,328,,,"[102.0, 47.0]",18242,8,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,18,Barcelona,217,['1bb58e1f-e4cd-4c66-94db-0891fef36fc1'],29,,Right Foot,"[120.0, 43.0, 5.3]",,"[{'location': [106.0, 42.0], 'player': {'id': 5246, 'name': 'Luis Alberto Suárez Díaz'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.0, 22.0], 'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 34.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [101.0, 60.0], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.0, 43.0], 'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.0, 40.0], 'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 42.0], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 35.0], 'player': {'id': 8294, 'name': 'Claudio Marchisio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.0, 50.0], 'player': {'id': 20008, 'name': 'Patrice Evra'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 48.0], 'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.0, 45.0], 'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 41.0], 'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",22bcb5d9-97fd-4c84-808f-a2dde54d53fb,Off T,0.055676848,Normal,Open Play,,,,Barcelona,217,00:08:29.338,Shot,,Champions League,Pressure,,,,,,,,,,,0.999582,,,,,,,,,,,,,22bcb5d9-97fd-4c84-808f-a2dde54d53fb,321.0,,,"[80.0, 53.0]",18242.0,8.0,,,-0.71883,15d1aa41-9064-4c15-ab88-157fc9140369,,Left Foot,,"[96.0, 39.0]",,Ground Pass,21.260292,,,Neymar da Silva Santos Junior,True,,,,,1.0,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,18.0,Barcelona,217.0,['0a42a036-7d9f-4f2a-a768-76d4e7d7deec'],25.0,,,,,,,,,,,,,,Barcelona,217.0,00:08:25.672,Pass,,Champions League,15d1aa41-9064-4c15-ab88-157fc9140369,Set,Champions League,2014/2015
