50_50_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_penalty_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_miscommunication_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_redirect_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_penalty_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_miscommunication_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_redirect_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season
,,,,,,,,,,,,,,,,,,0.41873,,,,,,,,,,,,,,,052671e1-7962-4c6e-9378-88e168be1271,1833,,"[94.5, 40.8]",2302764,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,112,AC Milan,243,['0e05b94d-710f-46b0-ab06-1938c688b561'],17,,Right Foot,"[99.5, 40.8]",True,"[{'location': [93.5, 25.4], 'player': {'id': 15046, 'name': 'Clarence Seedorf'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [78.3, 4.6], 'player': {'id': 20142, 'name': 'Ivan Gennaro Gattuso'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [97.4, 31.9], 'player': {'id': 34394, 'name': 'Hernán Jorge Crespo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.7, 40.9], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [93.6, 15.1], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [114.5, 40.5], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [89.4, 26.9], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.4, 30.4], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.7, 39.8], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.8, 42.0], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [95.9, 51.9], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [87.1, 40.0], 'player': {'id': 18103, 'name': 'Dietmar Hamann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}]",7c8962a6-0e4b-4ae5-adac-e4709eae0de4,,Blocked,,0.027549382,Volley,Open Play,,,,AC Milan,243,00:00:17.774,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,,,,1.561803,,,,,,,,,,,,,,,7c8962a6-0e4b-4ae5-adac-e4709eae0de4,1831.0,,"[77.5, 13.4]",2302764.0,45.0,,,,,1.1270524,052671e1-7962-4c6e-9378-88e168be1271,Left Foot,,,,"[93.9, 47.9]",,High Pass,,38.199608,,,,,Ricardo Izecson dos Santos Leite,True,,,,,2.0,From Kick Off,Paolo Maldini,15116.0,Left Back,112.0,AC Milan,243.0,['26520d68-a247-45a4-a5bc-72f05b55790a'],16.0,,,,,,,,,,,,,,,,AC Milan,243.0,00:00:16.184,Pass,,Champions League,052671e1-7962-4c6e-9378-88e168be1271,Set,Champions League,2004/2005
,,,,,,,,,,,,,,,,,,0.678002,,,,,,,,,,,,,,,08eb8fb6-02d1-4124-92e7-2fed285e9b81,40,,"[107.6, 42.1]",2302764,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paolo Maldini,15116.0,Left Back,4,AC Milan,243,['8eb9cbe7-df18-41e5-a7bd-9f902c39f587'],51,,Right Foot,"[120.0, 37.6, 2.2]",True,"[{'location': [112.3, 43.0], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 45.7], 'player': {'id': 20142, 'name': 'Ivan Gennaro Gattuso'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [98.6, 31.9], 'player': {'id': 15046, 'name': 'Clarence Seedorf'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [100.7, 65.4], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [102.7, 42.3], 'player': {'id': 26391, 'name': 'Luis Javier García Sanz'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [104.3, 60.9], 'player': {'id': 34391, 'name': 'Harry Kewell'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [118.0, 41.1], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.2, 45.1], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 32.1], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.3, 39.4], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [110.4, 41.0], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.9, 42.6], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [110.6, 34.8], 'player': {'id': 34392, 'name': 'Steve Finnan'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.6, 35.7], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.8, 61.9], 'player': {'id': 19735, 'name': 'Milan Baroš'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.2, 33.3], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [110.4, 38.0], 'player': {'id': 19634, 'name': 'Jaap Stam'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.7, 34.7], 'player': {'id': 34394, 'name': 'Hernán Jorge Crespo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",0cdab0d4-29f6-48ec-a5a0-21dc85cd268c,,Goal,,0.06472687,Volley,Open Play,,,,AC Milan,243,00:00:51.155,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,,,,0.860577,,,,,,,,,,,,,,,0cdab0d4-29f6-48ec-a5a0-21dc85cd268c,38.0,,"[102.7, 66.8]",2302764.0,0.0,,,,,-1.459717,08eb8fb6-02d1-4124-92e7-2fed285e9b81,Right Foot,True,,,"[105.6, 40.8]",True,Low Pass,,26.16123,,,,,Paolo Maldini,,,,,Free Kick,1.0,From Free Kick,Andrea Pirlo,19849.0,Center Defensive Midfield,4.0,AC Milan,243.0,['813d4983-64aa-4cbe-922f-71b2d4efa710'],50.0,,,,,,,,,,,,,,,,AC Milan,243.0,00:00:50.259,Pass,,Champions League,08eb8fb6-02d1-4124-92e7-2fed285e9b81,Set,Champions League,2004/2005
,,,,,,,,,,,,,,,,,,1.821147,,,,,,,,,,,,,,,fb200848-f6da-41ce-8c65-76ed9d0f8bf3,3621,,"[80.4, 41.7]",2302764,91,,,,,,,,,,,,,,,,,,,,,,,,,,3,From Throw In,Andrea Pirlo,19849.0,Center Defensive Midfield,224,AC Milan,243,['0fa4bea9-de14-459a-b6c0-04f917be8f70'],8,,Right Foot,"[120.0, 42.3, 4.7]",,"[{'location': [98.5, 25.8], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.6, 42.4], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [100.3, 47.4], 'player': {'id': 15526, 'name': 'Jon Dahl Tomasson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [84.2, 43.6], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [101.4, 56.6], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [102.1, 48.1], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.1, 40.6], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 40.9], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 30.8], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.1, 42.0], 'player': {'id': 18103, 'name': 'Dietmar Hamann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [84.3, 39.1], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.1, 19.3], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [83.8, 54.7], 'player': {'id': 26391, 'name': 'Luis Javier García Sanz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [81.9, 55.6], 'player': {'id': 20142, 'name': 'Ivan Gennaro Gattuso'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.3, 2.2], 'player': {'id': 34385, 'name': 'Claudio Santos'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [67.6, 57.0], 'player': {'id': 19634, 'name': 'Jaap Stam'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [74.6, 41.1], 'player': {'id': 34384, 'name': 'Djibril Cissé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [105.3, 70.1], 'player': {'id': 34395, 'name': 'Marcos Evangelista de Moraes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",e1e94368-6673-4874-ae2a-75b88df3a2d8,,Off T,,0.006049864,Normal,Open Play,,,,AC Milan,243,00:01:08.639,Shot,,Champions League,Carry,,,,,,,,,,,,,,,,,,,1.148789,,,,,,,,,,,,,,,e1e94368-6673-4874-ae2a-75b88df3a2d8,3618.0,,"[74.6, 52.2]",2302764.0,91.0,,,,,-1.3439975,fb200848-f6da-41ce-8c65-76ed9d0f8bf3,Right Foot,,,,"[77.6, 39.2]",,Ground Pass,,13.341664,,,,,Andrea Pirlo,True,,,,,3.0,From Throw In,Alessandro Nesta,15778.0,Left Center Back,224.0,AC Milan,243.0,['bbb26f62-54d1-442c-8cfd-dd3f94f029e6'],5.0,,,,,,,,,,,,,,,,AC Milan,243.0,00:01:05.921,Pass,,Champions League,fb200848-f6da-41ce-8c65-76ed9d0f8bf3,Set,Champions League,2004/2005
,,,,,,,,,,,,,,,,,,0.046424,,,,,,,,,,,,,,,ea5f6bd0-8bde-4a18-ad8a-62f3614a190a,4238,,"[96.6, 49.6]",2302764,107,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Dietmar Hamann,18103.0,Right Back,262,Liverpool,24,"['4f3b5ad5-3449-4d8b-8158-cc5b71a265d5', 'c33fb93a-23da-4601-9bd7-8c6e93c52e5b']",58,,Right Foot,"[100.2, 48.7]",,"[{'location': [106.3, 39.5], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [98.9, 56.0], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [93.7, 29.2], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.5, 39.1], 'player': {'id': 34384, 'name': 'Djibril Cissé'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.2, 51.1], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 48.8], 'player': {'id': 20142, 'name': 'Ivan Gennaro Gattuso'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.1, 56.0], 'player': {'id': 26391, 'name': 'Luis Javier García Sanz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [109.1, 38.5], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [105.9, 36.4], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [86.1, 67.2], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.9, 57.1], 'player': {'id': 15116, 'name': 'Paolo Maldini'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.2, 36.1], 'player': {'id': 34395, 'name': 'Marcos Evangelista de Moraes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.3, 40.5], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [118.8, 41.6], 'player': {'id': 34393, 'name': 'Nelson de Jesus da Silva'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.4, 42.2], 'player': {'id': 15778, 'name': 'Alessandro Nesta'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.1, 31.1], 'player': {'id': 19634, 'name': 'Jaap Stam'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.2, 47.8], 'player': {'id': 15526, 'name': 'Jon Dahl Tomasson'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",cfbb8619-f575-4b69-80c6-67a54ef86bd0,,Blocked,,0.031143213,Normal,Open Play,,,,Liverpool,24,00:02:58.441,Shot,,Champions League,Pass,,,,,,,,,,,,,,,,,,,1.387419,,,,,,,,,,,,,,,cfbb8619-f575-4b69-80c6-67a54ef86bd0,4235.0,,"[112.8, 64.1]",2302764.0,107.0,,,,,-2.5570424,ea5f6bd0-8bde-4a18-ad8a-62f3614a190a,Right Foot,,,,"[92.7, 50.8]",,Low Pass,,24.101868,,,,,Dietmar Hamann,True,,,,Recovery,4.0,From Corner,Vladimir Smicer,15280.0,Right Midfield,262.0,Liverpool,24.0,"['4369fb50-a82a-4036-a890-8f4aacf7e0ea', 'cfdecafb-99bd-46ad-81fe-6f7b7dfea2a3']",55.0,,,,,,,,,,,,,,,,Liverpool,24.0,00:02:55.983,Pass,True,Champions League,ea5f6bd0-8bde-4a18-ad8a-62f3614a190a,Set,Champions League,2004/2005
,,,,,,,,,,,,,,,,,,0.471444,,,,,,,,,,,,,,,c401dbb3-5731-4cce-9c22-66d91143987b,2013,,"[106.9, 61.2]",2302764,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Evangelista de Moraes,34395.0,Right Back,120,AC Milan,243,"['7987aa2d-34f1-4b7f-be37-3478966817f8', 'ff8f3553-d511-4957-95ea-0a94fe70d2fd']",2,,Right Foot,"[112.8, 52.7]",True,"[{'location': [98.9, 57.2], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.7, 61.6], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.0, 31.3], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.0, 42.2], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.3, 53.0], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.0, 46.3], 'player': {'id': 18103, 'name': 'Dietmar Hamann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 50.2], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [117.5, 56.2], 'player': {'id': 34394, 'name': 'Hernán Jorge Crespo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.8, 46.7], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [98.7, 29.2], 'player': {'id': 15046, 'name': 'Clarence Seedorf'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.7, 44.8], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.4, 36.6], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",93e7c456-b828-4062-b959-69d26af4402c,,Blocked,,0.007226059,Normal,Open Play,,,,AC Milan,243,00:03:02.571,Shot,,Champions League,Pass,,,,,,,,,,,,,,,,,,,1.083655,,,,,,,,,,,,,,,93e7c456-b828-4062-b959-69d26af4402c,2011.0,,"[116.6, 54.7]",2302764.0,48.0,,,,,2.6098685,c401dbb3-5731-4cce-9c22-66d91143987b,Right Foot,,True,,"[106.4, 60.7]",,Ground Pass,,11.83385,,,,,Marcos Evangelista de Moraes,True,,,,Recovery,2.0,Regular Play,Hernán Jorge Crespo,34394.0,Left Center Forward,120.0,AC Milan,243.0,['ccc05fa1-882f-4a83-9c2f-4bb127586421'],1.0,,,,,,,,,,,,,,,,AC Milan,243.0,00:03:01.487,Pass,,Champions League,c401dbb3-5731-4cce-9c22-66d91143987b,Set,Champions League,2004/2005
,,,,,,,,,,,,,,,,,,0.732085,,,,,,,,,,,,,,,71277f71-46ba-43bb-ad15-e0e63b6855ee,2019,,"[100.3, 27.9]",2302764,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paolo Maldini,15116.0,Left Back,121,AC Milan,243,"['3d0a6867-3f24-4fe1-b3a1-3c0501b1dad5', 'ac709b24-2890-461a-9adf-d1b86e962a62']",30,,Left Foot,"[110.4, 39.7]",True,"[{'location': [115.2, 35.6], 'player': {'id': 15280, 'name': 'Vladimir Smicer'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.7, 48.9], 'player': {'id': 19109, 'name': 'Steven Gerrard'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [114.1, 43.7], 'player': {'id': 34388, 'name': 'Jamie Carragher'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 44.8], 'player': {'id': 34386, 'name': 'John Arne Semundseth Riise'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [111.8, 41.2], 'player': {'id': 34389, 'name': 'Sami Hyypiä'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.7, 39.8], 'player': {'id': 34390, 'name': 'Jerzy Dudek'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.6, 43.0], 'player': {'id': 26391, 'name': 'Luis Javier García Sanz'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [110.0, 34.1], 'player': {'id': 34387, 'name': 'Djimi Traoré'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.7, 32.4], 'player': {'id': 18103, 'name': 'Dietmar Hamann'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.4, 37.3], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.3, 37.2], 'player': {'id': 20295, 'name': 'Andriy Shevchenko'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.5, 44.9], 'player': {'id': 19634, 'name': 'Jaap Stam'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.1, 37.0], 'player': {'id': 26712, 'name': 'Ricardo Izecson dos Santos Leite'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [116.6, 44.4], 'player': {'id': 34394, 'name': 'Hernán Jorge Crespo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.4, 76.9], 'player': {'id': 19849, 'name': 'Andrea Pirlo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [94.2, 32.1], 'player': {'id': 15046, 'name': 'Clarence Seedorf'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,,0.02697761,Half Volley,Open Play,,,,AC Milan,243,00:03:30.584,Shot,,Champions League,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71277f71-46ba-43bb-ad15-e0e63b6855ee,Set,Champions League,2004/2005
