50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,clearance_body_part_shot,clearance_head_shot,clearance_left_foot_shot,clearance_right_foot_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_card_shot,foul_committed_offensive_shot,foul_committed_type_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_punched_out_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,out_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_inswinging_shot,pass_length_shot,pass_no_touch_shot,pass_outcome_shot,pass_outswinging_shot,pass_recipient_shot,pass_shot_assist_shot,pass_straight_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_follows_dribble_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,clearance_body_part_pass,clearance_head_pass,clearance_left_foot_pass,clearance_right_foot_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_card_pass,foul_committed_offensive_pass,foul_committed_type_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_punched_out_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,out_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_inswinging_pass,pass_length_pass,pass_no_touch_pass,pass_outcome_pass,pass_outswinging_pass,pass_recipient_pass,pass_shot_assist_pass,pass_straight_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_follows_dribble_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season,foul_committed_advantage_shot,foul_won_advantage_shot,injury_stoppage_in_chain_shot,foul_committed_advantage_pass,foul_won_advantage_pass,injury_stoppage_in_chain_pass,ball_recovery_offensive_shot,pass_deflected_shot,ball_recovery_offensive_pass,pass_deflected_pass
,,,,,,,,,,,,,,,,,1.054104,,,,,,,,,,,,f03ca515-5e51-4c86-9082-19a63678bad6,189,,"[116.0, 33.5]",3889149,5,,,True,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jorge Alberto Francisco Valdano Castellano,38647.0,Left Center Forward,11,Argentina,779,['09e52101-127b-4e63-a3b9-c6c0a2ff5544'],1,,Right Foot,,"[120.0, 65.4]",,,"[{'location': [114.8, 49.1], 'player': {'id': 38642, 'name': 'José Luis Brown'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [103.5, 42.6], 'player': {'id': 398825, 'name': 'Felix Magath'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.7, 28.2], 'player': {'id': 398809, 'name': 'Thomas Berthold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.4, 34.8], 'player': {'id': 398813, 'name': 'Norbert Alban Eder'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.3, 34.4], 'player': {'id': 38676, 'name': 'Andreas Brehme'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.1, 42.5], 'player': {'id': 18107, 'name': 'Lothar Matthäus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.9, 44.7], 'player': {'id': 398824, 'name': 'Hans-Peter Briegel'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [116.3, 49.2], 'player': {'id': 398812, 'name': 'Karl-Heinz Förster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.5, 43.8], 'player': {'id': 398814, 'name': 'Ditmar Jakobs'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [119.1, 39.7], 'player': {'id': 398811, 'name': 'Harald Anton Schumacher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.9, 42.9], 'player': {'id': 38644, 'name': 'Héctor Adolfo Enrique'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.3, 44.9], 'player': {'id': 38641, 'name': 'Diego Armando Maradona'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.5, 32.8], 'player': {'id': 38646, 'name': 'Jorge Luis Burruchaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}]",,,Wayward,0.27262968,Volley,Open Play,,,,Argentina,779,00:05:01.679,Shot,,FIFA World Cup,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f03ca515-5e51-4c86-9082-19a63678bad6,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.998747,,,,,,,,,,,,b96924c6-9fc5-419f-b4c1-76ad0b144c9b,1716,,"[105.6, 29.5]",3889149,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Alberto Francisco Valdano Castellano,38647.0,Left Center Forward,120,Argentina,779,['88cd1fe0-c1e3-466d-a8c9-5183ea2041c6'],38,,Right Foot,,"[120.0, 41.0, 0.2]",,,"[{'location': [112.4, 34.0], 'player': {'id': 398811, 'name': 'Harald Anton Schumacher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 45.4], 'player': {'id': 398812, 'name': 'Karl-Heinz Förster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 34.4], 'player': {'id': 398814, 'name': 'Ditmar Jakobs'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",e799d34a-8673-4949-893d-382dbc18bc01,True,Goal,0.3295707,Normal,Open Play,,,,Argentina,779,00:10:38.597,Shot,,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,1.173709,,,,,,,,,,,,e799d34a-8673-4949-893d-382dbc18bc01,1713.0,,"[72.1, 33.4]",3889149.0,55.0,,,,,-0.29747277,b96924c6-9fc5-419f-b4c1-76ad0b144c9b,Right Foot,,,"[85.8, 29.2]",True,Ground Pass,,14.329341,,,,Jorge Alberto Francisco Valdano Castellano,,,,Through Ball,True,,2.0,Regular Play,Héctor Adolfo Enrique,38644.0,Right Center Midfield,120.0,Argentina,779.0,['97ea6431-0c17-4375-b34d-49a34b776870'],34.0,,,,,,,,,,,,,,,,,Argentina,779.0,00:10:34.594,Pass,,FIFA World Cup,b96924c6-9fc5-419f-b4c1-76ad0b144c9b,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.038129,,,,,,,,,,,,9691f28c-d1b3-4fc4-bcc6-627ea009da6f,553,,"[100.5, 30.7]",3889149,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lothar Matthäus,18107.0,Left Defensive Midfield,41,Germany,770,"['4251434e-146a-424d-a1e7-5d725869bc2f', '4296f11b-0f46-4977-85d3-054e738abce1']",9,,Right Foot,,"[103.3, 32.1]",True,,"[{'location': [96.0, 30.7], 'player': {'id': 398813, 'name': 'Norbert Alban Eder'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.0, 52.4], 'player': {'id': 398809, 'name': 'Thomas Berthold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [108.2, 50.0], 'player': {'id': 398825, 'name': 'Felix Magath'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.5, 45.9], 'player': {'id': 398815, 'name': 'Karl-Heinz Rummenigge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [105.9, 28.8], 'player': {'id': 398816, 'name': 'Klaus Allofs'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.6, 31.1], 'player': {'id': 38647, 'name': 'Jorge Alberto Francisco Valdano Castellano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [107.8, 31.3], 'player': {'id': 38641, 'name': 'Diego Armando Maradona'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [117.6, 40.3], 'player': {'id': 38640, 'name': 'Neri Alberto Pumpido Barrinat'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.7, 50.1], 'player': {'id': 38661, 'name': 'Julio Jorge Olarticoechea'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.0, 41.0], 'player': {'id': 38646, 'name': 'Jorge Luis Burruchaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 46.5], 'player': {'id': 38645, 'name': 'Sergio Daniel Batista'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.2, 34.4], 'player': {'id': 38657, 'name': 'Óscar Alfredo Ruggeri Zocola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 33.2], 'player': {'id': 38642, 'name': 'José Luis Brown'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.2, 32.9], 'player': {'id': 38643, 'name': 'José Luis Cuciuffo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.8, 32.0], 'player': {'id': 38644, 'name': 'Héctor Adolfo Enrique'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.2, 32.8], 'player': {'id': 38654, 'name': 'Ricardo Omar Giusti'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",ccfe5d50-fbef-4f27-afa4-8be006f8b264,,Blocked,0.047903772,Normal,Open Play,,,,Germany,770,00:18:09.952,Shot,,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,1.036112,,,,,,,,,,,,ccfe5d50-fbef-4f27-afa4-8be006f8b264,551.0,,"[103.6, 24.9]",3889149.0,18.0,,,,,2.0616481,9691f28c-d1b3-4fc4-bcc6-627ea009da6f,Left Foot,,,"[100.5, 30.7]",,Ground Pass,,6.576473,,,,Lothar Matthäus,True,,,,,Free Kick,1.0,From Free Kick,Karl-Heinz Rummenigge,398815.0,Left Center Forward,41.0,Germany,770.0,['cb03fc2b-0c03-412c-986b-70da086650c5'],8.0,,,,,,,,,,,,,,,,,Germany,770.0,00:18:08.880,Pass,,FIFA World Cup,9691f28c-d1b3-4fc4-bcc6-627ea009da6f,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,eeb7371e-d1ca-4b44-8fe1-26e739d952da,2011,,"[107.5, 39.2]",3889149,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rudi Völler,39767.0,Right Center Forward,141,Germany,770,"['28e154ae-fdbf-4544-9659-435a6041941d', '29824a55-c715-4316-bbb6-7b973f4377ba', 'd72a4a03-8370-4ddd-8797-13f32723fd03']",40,True,Head,,"[108.0, 39.2]",,,"[{'location': [108.8, 65.2], 'player': {'id': 38661, 'name': 'Julio Jorge Olarticoechea'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.4, 36.2], 'player': {'id': 38657, 'name': 'Óscar Alfredo Ruggeri Zocola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 44.4], 'player': {'id': 38644, 'name': 'Héctor Adolfo Enrique'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.5, 64.3], 'player': {'id': 398809, 'name': 'Thomas Berthold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [101.8, 50.1], 'player': {'id': 398817, 'name': 'Dieter Hoeneß'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.5, 39.3], 'player': {'id': 38643, 'name': 'José Luis Cuciuffo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.6, 53.4], 'player': {'id': 38654, 'name': 'Ricardo Omar Giusti'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [106.6, 35.4], 'player': {'id': 398815, 'name': 'Karl-Heinz Rummenigge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.7, 56.2], 'player': {'id': 398813, 'name': 'Norbert Alban Eder'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.9, 40.9], 'player': {'id': 38640, 'name': 'Neri Alberto Pumpido Barrinat'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.8, 56.8], 'player': {'id': 38645, 'name': 'Sergio Daniel Batista'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [111.0, 46.0], 'player': {'id': 38642, 'name': 'José Luis Brown'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [96.1, 64.3], 'player': {'id': 38646, 'name': 'Jorge Luis Burruchaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",400f4c16-7fae-4ed2-8395-e051b2e91ee0,,Blocked,0.035996344,Normal,Open Play,,,,Germany,770,00:20:40.374,Shot,True,FIFA World Cup,Duel,,,,,,,,,,,,,,,,,,1.819659,,,,,,,,,,,,400f4c16-7fae-4ed2-8395-e051b2e91ee0,2008.0,,"[100.2, 72.8]",3889149.0,65.0,,,,,-1.3568592,eeb7371e-d1ca-4b44-8fe1-26e739d952da,Right Foot,True,,"[107.5, 39.2]",,High Pass,,34.38386,,,,Rudi Völler,True,,,,,,2.0,From Free Kick,Norbert Alban Eder,398813.0,Right Defensive Midfield,141.0,Germany,770.0,['3072c07f-154d-4f39-948a-4857fbcf50c5'],38.0,,,,,,,,,,,,,,,,,Germany,770.0,00:20:38.566,Pass,,FIFA World Cup,eeb7371e-d1ca-4b44-8fe1-26e739d952da,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.42157,,,,,,,,,,,,4cc678a8-c5bb-42f1-a78b-cf39f25ec49d,2022,,"[99.6, 21.8]",3889149,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hans-Peter Briegel,398824.0,Left Wing Back,141,Germany,770,"['3947c004-231b-471a-b8d0-3a90439cda02', 'a5832c3e-a91b-4da2-aeef-57656ba7b313']",55,,Left Foot,,"[107.6, 28.6]",,,"[{'location': [107.5, 45.7], 'player': {'id': 38657, 'name': 'Óscar Alfredo Ruggeri Zocola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.8, 52.5], 'player': {'id': 38661, 'name': 'Julio Jorge Olarticoechea'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.9, 39.0], 'player': {'id': 38640, 'name': 'Neri Alberto Pumpido Barrinat'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 47.4], 'player': {'id': 398817, 'name': 'Dieter Hoeneß'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.6, 42.4], 'player': {'id': 39767, 'name': 'Rudi Völler'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.6, 38.3], 'player': {'id': 398815, 'name': 'Karl-Heinz Rummenigge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.3, 35.1], 'player': {'id': 38643, 'name': 'José Luis Cuciuffo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 40.6], 'player': {'id': 38645, 'name': 'Sergio Daniel Batista'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.7, 29.0], 'player': {'id': 38642, 'name': 'José Luis Brown'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.7, 23.6], 'player': {'id': 38654, 'name': 'Ricardo Omar Giusti'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [92.0, 26.4], 'player': {'id': 38647, 'name': 'Jorge Alberto Francisco Valdano Castellano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}]",019780f5-93c4-4387-9f16-8b1ab7c17f0b,,Blocked,0.01639738,Normal,Open Play,,,,Germany,770,00:20:55.022,Shot,,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,3.385281,,,,,,,,,,,,019780f5-93c4-4387-9f16-8b1ab7c17f0b,2019.0,,"[61.6, 52.5]",3889149.0,65.0,,,,,-0.9130029,4cc678a8-c5bb-42f1-a78b-cf39f25ec49d,Head,,,"[84.7, 22.6]",,High Pass,,37.78386,,,,Hans-Peter Briegel,True,,,,,Recovery,2.0,From Free Kick,Ditmar Jakobs,398814.0,Center Back,141.0,Germany,770.0,"['9fbe889d-d1a9-4d93-94ea-1bf31a03d30a', 'fc3ff544-4463-497c-ab4a-eae986c00719']",49.0,,,,,,,,,,,,,,,,,Germany,770.0,00:20:49.206,Pass,,FIFA World Cup,4cc678a8-c5bb-42f1-a78b-cf39f25ec49d,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,1.257159,,,,,,,,,,,,995e2e09-e444-4efb-b70b-2e13bb8ef99f,2028,,"[112.8, 42.6]",3889149,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Thomas Berthold,398809.0,Right Wing Back,142,Germany,770,"['330cfe40-3928-4718-934a-653074e0b4be', 'e8e5289e-c65d-4382-b188-201253c0889a']",18,True,Head,,"[120.0, 45.2, 0.3]",,,"[{'location': [114.2, 36.9], 'player': {'id': 398817, 'name': 'Dieter Hoeneß'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [119.0, 41.2], 'player': {'id': 38640, 'name': 'Neri Alberto Pumpido Barrinat'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.4, 40.8], 'player': {'id': 39767, 'name': 'Rudi Völler'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.2, 43.1], 'player': {'id': 38645, 'name': 'Sergio Daniel Batista'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.1, 34.9], 'player': {'id': 38644, 'name': 'Héctor Adolfo Enrique'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [106.4, 48.1], 'player': {'id': 38647, 'name': 'Jorge Alberto Francisco Valdano Castellano'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [105.3, 50.0], 'player': {'id': 38646, 'name': 'Jorge Luis Burruchaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [119.2, 43.0], 'player': {'id': 38654, 'name': 'Ricardo Omar Giusti'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [118.0, 40.7], 'player': {'id': 38661, 'name': 'Julio Jorge Olarticoechea'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [106.1, 52.1], 'player': {'id': 398815, 'name': 'Karl-Heinz Rummenigge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [110.2, 46.8], 'player': {'id': 398814, 'name': 'Ditmar Jakobs'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.8, 45.0], 'player': {'id': 398824, 'name': 'Hans-Peter Briegel'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [98.5, 53.1], 'player': {'id': 398813, 'name': 'Norbert Alban Eder'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [113.4, 42.2], 'player': {'id': 38643, 'name': 'José Luis Cuciuffo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.6, 43.3], 'player': {'id': 38642, 'name': 'José Luis Brown'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [112.8, 41.3], 'player': {'id': 38657, 'name': 'Óscar Alfredo Ruggeri Zocola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",035516c3-c349-4bfa-9493-134b1b9628ee,,Off T,0.084748924,Normal,Open Play,,,,Germany,770,00:21:18.856,Shot,True,FIFA World Cup,Duel,,,,,,,,,,,,,,,,,,2.007756,,,,,,,,,,,,035516c3-c349-4bfa-9493-134b1b9628ee,2025.0,,"[120.0, 0.1]",3889149.0,66.0,,,,,1.7386147,995e2e09-e444-4efb-b70b-2e13bb8ef99f,Left Foot,,,"[112.8, 42.6]",,High Pass,True,43.105568,,,,Thomas Berthold,True,,True,Inswinging,,Corner,2.0,From Corner,Andreas Brehme,38676.0,Right Center Back,142.0,Germany,770.0,['41b5bdee-e28f-4c68-befd-550d4ea0cacd'],16.0,,,,,,,,,,,,,,,,,Germany,770.0,00:21:16.798,Pass,,FIFA World Cup,995e2e09-e444-4efb-b70b-2e13bb8ef99f,Set,FIFA World Cup,1986,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.799659,,,,,,,,,,,,776487f2-99b9-4f10-8e31-f743432f6aaf,732,,"[113.3, 31.3]",3889149,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Brown,38642.0,Center Back,49,Argentina,779,"['c039a46f-899a-46df-ac26-8e31d5551547', 'd1efaf36-e13f-4123-be52-e13c95388474']",52,True,Head,,"[120.0, 42.5, 1.4]",,,"[{'location': [96.4, 48.3], 'player': {'id': 398809, 'name': 'Thomas Berthold'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [112.2, 31.2], 'player': {'id': 18107, 'name': 'Lothar Matthäus'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.3, 32.6], 'player': {'id': 398813, 'name': 'Norbert Alban Eder'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.1, 36.3], 'player': {'id': 38676, 'name': 'Andreas Brehme'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 37.2], 'player': {'id': 398814, 'name': 'Ditmar Jakobs'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.3, 42.8], 'player': {'id': 398812, 'name': 'Karl-Heinz Förster'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.7, 44.5], 'player': {'id': 398824, 'name': 'Hans-Peter Briegel'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.9, 44.7], 'player': {'id': 398815, 'name': 'Karl-Heinz Rummenigge'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [112.1, 38.4], 'player': {'id': 38646, 'name': 'Jorge Luis Burruchaga'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [112.8, 43.7], 'player': {'id': 38644, 'name': 'Héctor Adolfo Enrique'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [110.8, 30.6], 'player': {'id': 38645, 'name': 'Sergio Daniel Batista'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [113.0, 32.3], 'player': {'id': 38641, 'name': 'Diego Armando Maradona'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [114.7, 33.5], 'player': {'id': 398811, 'name': 'Harald Anton Schumacher'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",e0f128ae-13f7-41e8-b1e6-ada829eea659,,Goal,0.061390687,Normal,Open Play,,,,Argentina,779,00:21:52.391,Shot,True,FIFA World Cup,Ball Receipt*,,,,,,,,,,,,,,,,,,1.794203,,,,,,,,,,,,e0f128ae-13f7-41e8-b1e6-ada829eea659,729.0,,"[112.7, 74.6]",3889149.0,21.0,,,,,-1.5569404,776487f2-99b9-4f10-8e31-f743432f6aaf,Right Foot,True,,"[113.3, 31.3]",True,High Pass,,43.304157,,,,José Luis Brown,,,True,,,Free Kick,1.0,From Free Kick,Jorge Luis Burruchaga,38646.0,Center Defensive Midfield,49.0,Argentina,779.0,['06eb8910-090d-4f87-ad93-4e71a7b904eb'],50.0,,,,,,,,,,,,,,,,,Argentina,779.0,00:21:50.597,Pass,,FIFA World Cup,776487f2-99b9-4f10-8e31-f743432f6aaf,Moving,FIFA World Cup,1986,,,,,,,,,,
