ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,carry_end_location_shot,clearance_aerial_won_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_won_advantage_shot,foul_won_defensive_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_backheel_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_end_location_shot,pass_goal_assist_shot,pass_height_shot,pass_length_shot,pass_outcome_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_deflected_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_outcome_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,carry_end_location_pass,clearance_aerial_won_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_won_advantage_pass,foul_won_defensive_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_backheel_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_end_location_pass,pass_goal_assist_pass,pass_height_pass,pass_length_pass,pass_outcome_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_deflected_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_outcome_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season
,,,,,,,,,,,0.3554,,,,,,,,,,,be4fb0d9-130d-4412-bcdd-88313049cbc2,1784,,"[107.0, 45.0]",18235,45,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thomas Müller,5562.0,Right Center Forward,90,Bayern Munich,169,['ebeb81be-c41a-4e42-9e16-ff9386827ed2'],17,,Right Foot,,"[116.0, 39.7, 0.4]",True,"[{'location': [105.0, 41.0], 'player': {'id': 19300, 'name': 'Lucimar da Silva Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 36.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [87.0, 33.0], 'player': {'id': 19293, 'name': 'Javier Aldemar Zanetti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 47.0], 'player': {'id': 17729, 'name': 'Cristian Eugen Chivu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.0, 40.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 19287, 'name': 'Júlio César Soares de Espíndola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 37.0], 'player': {'id': 19290, 'name': 'Hamit Altıntop'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [104.0, 29.0], 'player': {'id': 19289, 'name': 'Ivica Olić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",a9da1934-6708-40b9-b67e-d2d8cd414d2d,Saved,0.18862773,Normal,Open Play,,,,Bayern Munich,169,00:00:17.352,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,1.306064,,,,,,,,,,,a9da1934-6708-40b9-b67e-d2d8cd414d2d,1782.0,,"[102.0, 34.0]",18235.0,45.0,,,,1.1383885,be4fb0d9-130d-4412-bcdd-88313049cbc2,,Right Foot,,,"[108.0, 47.0]",,Ground Pass,14.3178215,,Thomas Müller,True,,,,,2.0,From Kick Off,Hamit Altıntop,19290.0,Left Wing,90.0,Bayern Munich,169.0,['8ef60a78-8068-4ff7-aa47-7e2d4502daed'],16.0,,,,,,,,,,,,,,,Bayern Munich,169.0,00:00:16.006,Pass,,Champions League,be4fb0d9-130d-4412-bcdd-88313049cbc2,Set,Champions League,2009/2010
,,,,,,,,,,,0.443151,,,,,,,,,,,40bb4712-0865-4590-a59f-69e9707958d1,1789,,"[113.0, 62.0]",18235,45,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arjen Robben,8218.0,Right Wing,90,Bayern Munich,169,"['3d76a477-008c-45d7-ae64-8c0eff0f3ba3', '7004ac54-0678-4132-9800-c91cbfae6d4a']",21,,Left Foot,,"[114.0, 59.0]",,"[{'location': [115.0, 44.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 56.0], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.0, 58.0], 'player': {'id': 19300, 'name': 'Lucimar da Silva Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 46.0], 'player': {'id': 17729, 'name': 'Cristian Eugen Chivu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [110.0, 44.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 35.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 37.0], 'player': {'id': 19293, 'name': 'Javier Aldemar Zanetti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 45.0], 'player': {'id': 19287, 'name': 'Júlio César Soares de Espíndola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [92.0, 35.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.0, 27.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.0, 42.0], 'player': {'id': 19290, 'name': 'Hamit Altıntop'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 34.0], 'player': {'id': 19289, 'name': 'Ivica Olić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [114.0, 44.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,Blocked,0.005745546,Normal,Open Play,,,,Bayern Munich,169,00:00:21.787,Shot,,Champions League,Carry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40bb4712-0865-4590-a59f-69e9707958d1,Set,Champions League,2009/2010
,,,,,,,,,,,0.6886,,,,,,,,,,,98f04be6-52e9-4a31-a014-1db56e6ea007,1873,,"[105.0, 32.0]",18235,46,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Goran Pandev,7146.0,Left Wing,92,Inter Milan,238,['31dbcc10-9bd3-4888-9fa3-c109a96565d6'],45,,Left Foot,,"[117.0, 38.3, 2.0]",True,"[{'location': [95.0, 18.0], 'player': {'id': 4409, 'name': 'Wesley Sneijder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [112.0, 27.0], 'player': {'id': 19289, 'name': 'Ivica Olić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [114.0, 38.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 29.0], 'player': {'id': 19297, 'name': 'Daniel Van Buyten'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 31.0], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 40.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 37.0], 'player': {'id': 19291, 'name': 'Hans-Jörg Butt'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 40.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [113.0, 26.0], 'player': {'id': 19294, 'name': 'Diego Alberto Milito'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [106.0, 40.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",f1ba8399-cd7d-4787-b0f0-b7c2b41006e2,Saved,0.08949893,Normal,Open Play,,,,Inter Milan,238,00:01:45.844,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,0.8261,,,,,,,,,,,f1ba8399-cd7d-4787-b0f0-b7c2b41006e2,1871.0,,"[109.0, 22.0]",18235.0,46.0,,,,2.077895,98f04be6-52e9-4a31-a014-1db56e6ea007,,Right Foot,True,,"[104.0, 31.0]",,Ground Pass,10.29563,,Goran Pandev,True,,,,,2.0,Regular Play,Diego Alberto Milito,19294.0,Center Forward,92.0,Inter Milan,238.0,['fd7707e4-f64f-41c0-873a-b904f5a6af9f'],44.0,,,,,,,,,,,,,,,Inter Milan,238.0,00:01:44.938,Pass,,Champions League,98f04be6-52e9-4a31-a014-1db56e6ea007,Set,Champions League,2009/2010
,,,,,,,,,,,0.3109,,,,,,,,,,,0fa9a30d-2f7a-4a80-ba52-fdd240159c60,2050,,"[97.0, 41.0]",18235,51,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arjen Robben,8218.0,Right Wing,103,Bayern Munich,169,"['2e3ab6e1-19f1-4601-b2d2-90dac162411c', '4ca9d222-5272-4b3c-b371-59c566f85eb9']",49,,Left Foot,,"[101.0, 41.0]",,"[{'location': [98.0, 43.0], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.0, 54.0], 'player': {'id': 17729, 'name': 'Cristian Eugen Chivu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 42.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [100.0, 47.0], 'player': {'id': 19293, 'name': 'Javier Aldemar Zanetti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 47.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 19300, 'name': 'Lucimar da Silva Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.0, 33.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 42.0], 'player': {'id': 19287, 'name': 'Júlio César Soares de Espíndola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [86.0, 21.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [91.0, 34.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.0, 42.0], 'player': {'id': 19289, 'name': 'Ivica Olić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [108.0, 38.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 26.0], 'player': {'id': 19290, 'name': 'Hamit Altıntop'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",1aa546fd-8a32-43fc-932e-542baf8f11b1,Blocked,0.05739926,Normal,Open Play,,,,Bayern Munich,169,00:06:49.284,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,2.027016,,,,,,,,,,,1aa546fd-8a32-43fc-932e-542baf8f11b1,2045.0,,"[79.0, 48.0]",18235.0,51.0,,,,1.0153025,0fa9a30d-2f7a-4a80-ba52-fdd240159c60,,Right Foot,,,"[97.0, 77.0]",,Ground Pass,34.132095,,Arjen Robben,True,,,,,2.0,From Goal Kick,Hamit Altıntop,19290.0,Left Wing,103.0,Bayern Munich,169.0,['ab25de2a-4a2b-46ab-8854-083d3185f360'],38.0,,,,,,,,,,,,,,,Bayern Munich,169.0,00:06:38.848,Pass,,Champions League,0fa9a30d-2f7a-4a80-ba52-fdd240159c60,Set,Champions League,2009/2010
,,,,,,,,,,,0.7751,,,,,,,,,,,00852696-33bd-4784-83c2-d1e60a0eb7b9,2111,,"[106.0, 27.0]",18235,53,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hamit Altıntop,19290.0,Left Wing,106,Bayern Munich,169,['99101653-c0f0-42a5-b67d-d16a0180be45'],52,,Right Foot,,"[120.0, 35.2, 0.3]",,"[{'location': [99.0, 36.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.0, 40.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 55.0], 'player': {'id': 17729, 'name': 'Cristian Eugen Chivu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 30.0], 'player': {'id': 19293, 'name': 'Javier Aldemar Zanetti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [106.0, 35.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 29.0], 'player': {'id': 19300, 'name': 'Lucimar da Silva Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 23.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 39.0], 'player': {'id': 19287, 'name': 'Júlio César Soares de Espíndola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 17.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 22.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [85.0, 22.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [112.0, 19.0], 'player': {'id': 19289, 'name': 'Ivica Olić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 57.0], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,Off T,0.052042354,Normal,Open Play,,,,Bayern Munich,169,00:08:52.096,Shot,,Champions League,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00852696-33bd-4784-83c2-d1e60a0eb7b9,Set,Champions League,2009/2010
,,,,,,,,,,,0.3582,,,,,,,,,,,ab2792f1-6fab-4126-8836-f45840b70f81,447,,"[114.0, 48.0]",18235,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivica Olić,19289.0,Left Center Forward,21,Bayern Munich,169,['a8e59493-f3fe-41b4-a711-ce6e3d6901b6'],11,,Right Foot,,"[120.0, 46.9, 1.3]",True,"[{'location': [114.0, 47.0], 'player': {'id': 19300, 'name': 'Lucimar da Silva Ferreira'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [119.0, 44.0], 'player': {'id': 19287, 'name': 'Júlio César Soares de Espíndola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 52.0], 'player': {'id': 17729, 'name': 'Cristian Eugen Chivu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 52.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 19299, 'name': 'Maicon Douglas Sisenando'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 48.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 43.0], 'player': {'id': 19293, 'name': 'Javier Aldemar Zanetti'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 60.0], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [108.0, 41.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [95.0, 59.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.0, 53.0], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",64b2af79-67f5-4b5b-a520-2b8d34eda0f2,Off T,0.18124305,Normal,Open Play,,,,Bayern Munich,169,00:09:11.425,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,0.512,,,,,,,,,,,64b2af79-67f5-4b5b-a520-2b8d34eda0f2,445.0,,"[117.0, 56.0]",18235.0,9.0,,,,-1.929567,ab2792f1-6fab-4126-8836-f45840b70f81,,Right Foot,True,,"[114.0, 48.0]",,Ground Pass,8.5440035,,Ivica Olić,True,,,,,1.0,Regular Play,Arjen Robben,8218.0,Right Wing,21.0,Bayern Munich,169.0,['5a77f6fe-14f6-4800-a125-c0327d40a6f6'],10.0,,,,,,,,,,,,,,,Bayern Munich,169.0,00:09:10.873,Pass,,Champions League,ab2792f1-6fab-4126-8836-f45840b70f81,Set,Champions League,2009/2010
,,,,,,,,,,,0.025,,,,,,,,,,,f64416c9-23df-438e-8e77-898c44179b69,2148,,"[108.0, 37.0]",18235,55,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucimar da Silva Ferreira,19300.0,Right Center Back,109,Inter Milan,238,"['401a11ae-4b81-49e6-a3e9-b653e653676c', 'c9cb9f3e-3c2e-408e-96c1-f6f7ccbdfb96', 'ce2f6ba5-00e9-488e-8535-5edc968b712b']",42,True,Head,,"[109.0, 37.0]",,"[{'location': [95.0, 33.0], 'player': {'id': 19301, 'name': 'Esteban Matías Cambiasso Delau'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.0, 48.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.0, 39.0], 'player': {'id': 19294, 'name': 'Diego Alberto Milito'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.0, 38.0], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.0, 34.0], 'player': {'id': 19292, 'name': 'Walter Adrián Samuel Luján'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.0, 45.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 40.0], 'player': {'id': 19291, 'name': 'Hans-Jörg Butt'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.0, 37.0], 'player': {'id': 19296, 'name': 'Mark van Bommel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.0, 39.0], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 46.0], 'player': {'id': 19290, 'name': 'Hamit Altıntop'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.0, 37.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [101.0, 34.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [109.0, 35.0], 'player': {'id': 19297, 'name': 'Daniel Van Buyten'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 37.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",78c83ef4-28cb-419e-af9b-60d47cc6d2dd,Blocked,0.056061357,Normal,Open Play,,,,Inter Milan,238,00:10:42.465,Shot,True,Champions League,Duel,,,,,,,,,,,,2.0008,,,,,,,,,,,78c83ef4-28cb-419e-af9b-60d47cc6d2dd,2145.0,,"[120.0, 80.0]",18235.0,55.0,,,,-1.8429422,f64416c9-23df-438e-8e77-898c44179b69,,Right Foot,,,"[108.0, 37.0]",,High Pass,44.64303,,Lucimar da Silva Ferreira,True,True,,,Corner,2.0,From Corner,Wesley Sneijder,4409.0,Center Attacking Midfield,109.0,Inter Milan,238.0,['740db7c4-5494-44d0-bc46-25d1569f52bc'],40.0,,,,,,,,,,,,,,,Inter Milan,238.0,00:10:40.465,Pass,,Champions League,f64416c9-23df-438e-8e77-898c44179b69,Set,Champions League,2009/2010
,,,,,,,,,,,1.622369,,,,,,,,,,,519f4448-527b-4824-bc4b-b8e0b91255d4,473,,"[92.0, 63.0]",18235,10,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,26,Inter Milan,238,['8395c7d7-a1f9-4be8-a443-86da0c3817ee'],56,,Right Foot,,"[120.0, 30.3, 0.2]",,"[{'location': [119.0, 42.0], 'player': {'id': 19291, 'name': 'Hans-Jörg Butt'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [82.0, 53.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.0, 63.0], 'player': {'id': 19290, 'name': 'Hamit Altıntop'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.0, 59.0], 'player': {'id': 19296, 'name': 'Mark van Bommel'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.0, 60.0], 'player': {'id': 19288, 'name': 'Martín Gastón Demichelis'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 34.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.0, 52.0], 'player': {'id': 19297, 'name': 'Daniel Van Buyten'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 71.0], 'player': {'id': 9406, 'name': 'Holger Badstuber'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [88.0, 52.0], 'player': {'id': 4409, 'name': 'Wesley Sneijder'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.0, 34.0], 'player': {'id': 7146, 'name': 'Goran Pandev'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.0, 51.0], 'player': {'id': 19294, 'name': 'Diego Alberto Milito'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [96.0, 80.0], 'player': {'id': 19298, 'name': ""Samuel Eto''o Fils""}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",a1e46e13-ea40-4fc5-bf70-b27e7514b147,Off T,0.0063452623,Normal,Open Play,,,,Inter Milan,238,00:10:56.783,Shot,,Champions League,Pass,,,,,,,,,,,,2.1311,,,,,,,,,,,a1e46e13-ea40-4fc5-bf70-b27e7514b147,470.0,,"[77.0, 60.0]",18235.0,10.0,,,,0.67474097,519f4448-527b-4824-bc4b-b8e0b91255d4,,Head,,,"[87.0, 68.0]",,Low Pass,12.806249,,Maicon Douglas Sisenando,True,,,,Recovery,1.0,Regular Play,Wesley Sneijder,4409.0,Center Attacking Midfield,26.0,Inter Milan,238.0,"['642b4956-b00a-48fa-9c8b-404f9e85e781', '9afbbd28-b7bb-43e9-b1b5-ea6a25128a8d']",53.0,,,,,,,,,,,,,,,Inter Milan,238.0,00:10:53.138,Pass,,Champions League,519f4448-527b-4824-bc4b-b8e0b91255d4,Set,Champions League,2009/2010
