50_50_shot,bad_behaviour_card_shot,ball_receipt_outcome_shot,ball_recovery_recovery_failure_shot,block_deflection_shot,block_offensive_shot,block_save_block_shot,carry_end_location_shot,clearance_aerial_won_shot,counterpress_shot,dribble_nutmeg_shot,dribble_outcome_shot,dribble_overrun_shot,duel_outcome_shot,duel_type_shot,duration_shot,foul_committed_advantage_shot,foul_committed_card_shot,foul_committed_penalty_shot,foul_committed_type_shot,foul_won_advantage_shot,foul_won_defensive_shot,foul_won_penalty_shot,goalkeeper_body_part_shot,goalkeeper_end_location_shot,goalkeeper_outcome_shot,goalkeeper_position_shot,goalkeeper_technique_shot,goalkeeper_type_shot,id_shot,index_shot,injury_stoppage_in_chain_shot,interception_outcome_shot,location_shot,match_id_shot,minute_shot,miscontrol_aerial_won_shot,off_camera_shot,pass_aerial_won_shot,pass_angle_shot,pass_assisted_shot_id_shot,pass_backheel_shot,pass_body_part_shot,pass_cross_shot,pass_cut_back_shot,pass_deflected_shot,pass_end_location_shot,pass_height_shot,pass_length_shot,pass_outcome_shot,pass_recipient_shot,pass_shot_assist_shot,pass_switch_shot,pass_technique_shot,pass_through_ball_shot,pass_type_shot,period_shot,play_pattern_shot,player_shot,player_id_shot,position_shot,possession_shot,possession_team_shot,possession_team_id_shot,related_events_shot,second_shot,shot_aerial_won_shot,shot_body_part_shot,shot_end_location_shot,shot_first_time_shot,shot_freeze_frame_shot,shot_key_pass_id_shot,shot_one_on_one_shot,shot_open_goal_shot,shot_outcome_shot,shot_redirect_shot,shot_statsbomb_xg_shot,shot_technique_shot,shot_type_shot,substitution_outcome_shot,substitution_replacement_shot,tactics_shot,team_shot,team_id_shot,timestamp_shot,type_shot,under_pressure_shot,comp_shot,play_before_type,50_50_pass,bad_behaviour_card_pass,ball_receipt_outcome_pass,ball_recovery_recovery_failure_pass,block_deflection_pass,block_offensive_pass,block_save_block_pass,carry_end_location_pass,clearance_aerial_won_pass,counterpress_pass,dribble_nutmeg_pass,dribble_outcome_pass,dribble_overrun_pass,duel_outcome_pass,duel_type_pass,duration_pass,foul_committed_advantage_pass,foul_committed_card_pass,foul_committed_penalty_pass,foul_committed_type_pass,foul_won_advantage_pass,foul_won_defensive_pass,foul_won_penalty_pass,goalkeeper_body_part_pass,goalkeeper_end_location_pass,goalkeeper_outcome_pass,goalkeeper_position_pass,goalkeeper_technique_pass,goalkeeper_type_pass,id_pass,index_pass,injury_stoppage_in_chain_pass,interception_outcome_pass,location_pass,match_id_pass,minute_pass,miscontrol_aerial_won_pass,off_camera_pass,pass_aerial_won_pass,pass_angle_pass,pass_assisted_shot_id_pass,pass_backheel_pass,pass_body_part_pass,pass_cross_pass,pass_cut_back_pass,pass_deflected_pass,pass_end_location_pass,pass_height_pass,pass_length_pass,pass_outcome_pass,pass_recipient_pass,pass_shot_assist_pass,pass_switch_pass,pass_technique_pass,pass_through_ball_pass,pass_type_pass,period_pass,play_pattern_pass,player_pass,player_id_pass,position_pass,possession_pass,possession_team_pass,possession_team_id_pass,related_events_pass,second_pass,shot_aerial_won_pass,shot_body_part_pass,shot_end_location_pass,shot_first_time_pass,shot_freeze_frame_pass,shot_key_pass_id_pass,shot_one_on_one_pass,shot_open_goal_pass,shot_outcome_pass,shot_redirect_pass,shot_statsbomb_xg_pass,shot_technique_pass,shot_type_pass,substitution_outcome_pass,substitution_replacement_pass,tactics_pass,team_pass,team_id_pass,timestamp_pass,type_pass,under_pressure_pass,comp_pass,shot_event,goalkeeper_position,league,season
,,,,,,,,,,,,,,,0.419666,,,,,,,,,,,,,,4b31ef19-0fd1-456e-bb13-cd7f32cc8736,137,,,"[106.0, 40.0]",18240,2,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,7,Borussia Dortmund,180,"['a585deae-38e4-4b8c-8a05-128207cd0080', 'aab253a2-1722-41ad-b667-d2a47f4ab6d0']",30,,Right Foot,"[107.0, 40.0]",,"[{'location': [97.0, 36.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.0, 40.0], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.0, 40.0], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 56.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.0, 45.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 60.0], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.0, 35.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 35.0], 'player': {'id': 20665, 'name': 'Kevin Großkreutz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 22.0], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 38.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [103.0, 63.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 50.0], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.0, 42.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",c175a852-77ea-4f45-a52b-8c3e759391cd,,,Blocked,,0.056618184,Half Volley,Open Play,,,,Borussia Dortmund,180,00:02:30.259,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,1.3594,,,,,,,,,,,,,,c175a852-77ea-4f45-a52b-8c3e759391cd,134.0,,,"[104.0, 68.0]",18240.0,2.0,,,,-1.5374753,4b31ef19-0fd1-456e-bb13-cd7f32cc8736,,Left Foot,True,,,"[105.0, 38.0]",High Pass,30.016663,,Robert Lewandowski,True,,,,,1.0,From Throw In,Marco Reus,5559.0,Center Attacking Midfield,7.0,Borussia Dortmund,180.0,['11e571cd-29a7-42ac-9bb7-7c9419772a20'],28.0,,,,,,,,,,,,,,,,,Borussia Dortmund,180.0,00:02:28.060,Pass,,Champions League,4b31ef19-0fd1-456e-bb13-cd7f32cc8736,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,2.11902,,,,,,,,,,,,,,a83a0d0b-1291-414c-88e3-0b67d2914ba6,481,,,"[104.0, 52.0]",18240,9,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jakub Błaszczykowski,5663.0,Right Wing,22,Borussia Dortmund,180,['4a4d12cc-b57a-4282-9dfa-2409412b6b08'],50,,Right Foot,"[120.0, 30.3, 0.8]",,"[{'location': [106.0, 51.0], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 41.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 45.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [111.0, 46.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.0, 41.0], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 33.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [119.0, 43.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 51.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [106.0, 41.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 29.0], 'player': {'id': 20665, 'name': 'Kevin Großkreutz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",,,,Off T,,0.044798315,Normal,Open Play,,,,Borussia Dortmund,180,00:09:50.271,Shot,,Champions League,Ball Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83a0d0b-1291-414c-88e3-0b67d2914ba6,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,1.6875,,,,,,,,,,,,,,76aef6c2-a546-4ab9-86eb-afa71d36c2e0,625,,,"[88.0, 33.0]",18240,13,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,32,Borussia Dortmund,180,['da1b5a9d-5901-4f59-8ff3-2bf109a9ef54'],2,,Right Foot,"[118.0, 41.3, 2.4]",,"[{'location': [81.0, 53.0], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.0, 22.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [82.0, 25.0], 'player': {'id': 20665, 'name': 'Kevin Großkreutz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [75.0, 25.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.0, 23.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 26.0], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [88.0, 32.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [94.0, 42.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.0, 56.0], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [118.0, 41.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.0, 35.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,Saved,,0.0207092,Normal,Open Play,,,,Borussia Dortmund,180,00:13:02.577,Shot,,Champions League,Foul Committed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76aef6c2-a546-4ab9-86eb-afa71d36c2e0,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,0.3848,,,,,,,,,,,,,,7f7dfb81-0fab-44d8-addc-77230576eed5,2384,,,"[114.0, 44.0]",18240,58,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Martínez Aginaga,9399.0,Right Defensive Midfield,132,Bayern Munich,169,"['220bb3c6-61f4-4aae-9b08-80a30af17293', 'ddd68c54-e761-4b98-825d-f51c735a86bd']",21,True,Head,"[116.0, 38.0]",,"[{'location': [96.0, 34.0], 'player': {'id': 8223, 'name': 'Franck Bilal Ribéry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.0, 37.0], 'player': {'id': 5472, 'name': 'Mario Mandžukić'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [112.0, 36.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [115.0, 46.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [115.0, 51.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 47.0], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [120.0, 43.0], 'player': {'id': 12424, 'name': 'Roman Weidenfeller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 39.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 43.0], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 40.0], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.0, 47.0], 'player': {'id': 20665, 'name': 'Kevin Großkreutz'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [120.0, 39.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.0, 60.0], 'player': {'id': 5663, 'name': 'Jakub Błaszczykowski'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [120.0, 80.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",290f8ca0-193b-4c68-a6c9-f6fd1594f803,,,Wayward,,0.13742875,Normal,Open Play,,,,Bayern Munich,169,00:13:21.758,Shot,True,Champions League,Duel,,,,,,,,,,,,,,,,1.576,,,,,,,,,,,,,,290f8ca0-193b-4c68-a6c9-f6fd1594f803,2381.0,,,"[120.0, 80.0]",18240.0,58.0,,,,-1.735945,7f7dfb81-0fab-44d8-addc-77230576eed5,,Right Foot,,,,"[114.0, 44.0]",High Pass,36.496574,,Javier Martínez Aginaga,True,,,,Corner,2.0,From Corner,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,132.0,Bayern Munich,169.0,['b6f71b5a-ad06-4018-bd34-0829733c6102'],20.0,,,,,,,,,,,,,,,,,Bayern Munich,169.0,00:13:20.166,Pass,,Champions League,7f7dfb81-0fab-44d8-addc-77230576eed5,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,0.9522,,,,,,,,,,,,,,53a7815a-55f9-4810-aaa5-6c47f7f09128,2386,,,"[115.0, 37.0]",18240,58,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mario Mandžukić,5472.0,Center Forward,132,Bayern Munich,169,['52f5b7a3-e3da-41f7-8f7d-9442a560f200'],22,,Head,"[120.0, 42.4, 2.0]",,"[{'location': [113.0, 36.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 44.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [117.0, 47.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [120.0, 42.0], 'player': {'id': 12424, 'name': 'Roman Weidenfeller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [120.0, 38.0], 'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [105.0, 32.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [106.0, 37.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [113.0, 39.0], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.0, 41.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.0, 44.0], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.0, 51.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.0, 50.0], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,Saved,True,0.4836622,Normal,Open Play,,,,Bayern Munich,169,00:13:22.216,Shot,,Champions League,Goal Keeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a7815a-55f9-4810-aaa5-6c47f7f09128,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,0.529141,,,,,,,,,,,,,,07cbde86-3135-4e29-8979-2567f935c7b1,638,,,"[112.0, 49.0]",18240,14,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jakub Błaszczykowski,5663.0,Right Wing,33,Borussia Dortmund,180,['a5acdc8e-920f-450f-a8ef-5d0cd6172fa6'],0,,Right Foot,"[120.0, 43.8, 0.4]",True,"[{'location': [113.0, 38.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.0, 42.0], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.0, 45.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [119.0, 69.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 30.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [120.0, 44.0], 'player': {'id': 5570, 'name': 'Manuel Neuer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 38.0], 'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.0, 48.0], 'player': {'id': 9399, 'name': 'Javier Martínez Aginaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [120.0, 64.0], 'player': {'id': 8220, 'name': 'David Olatukunbo Alaba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.0, 50.0], 'player': {'id': 19295, 'name': 'Philipp Lahm'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.0, 45.0], 'player': {'id': 5578, 'name': 'Jérôme Boateng'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.0, 54.0], 'player': {'id': 18414, 'name': 'Bastian Schweinsteiger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}]",9c5bee02-c782-491b-8ea5-2d044270cafe,,,Saved,,0.08620959,Half Volley,Open Play,,,,Borussia Dortmund,180,00:14:00.037,Shot,,Champions League,Ball Receipt*,,,,,,,,,,,,,,,,1.0629,,,,,,,,,,,,,,9c5bee02-c782-491b-8ea5-2d044270cafe,636.0,,,"[110.0, 73.0]",18240.0,13.0,,,,-1.487655,07cbde86-3135-4e29-8979-2567f935c7b1,,Right Foot,True,,,"[112.0, 49.0]",Low Pass,24.083189,,Jakub Błaszczykowski,True,,,,,1.0,From Corner,Marco Reus,5559.0,Center Attacking Midfield,33.0,Borussia Dortmund,180.0,['ec6b878f-03a7-4401-85d8-368fe6b24cff'],58.0,,,,,,,,,,,,,,,,,Borussia Dortmund,180.0,00:13:58.953,Pass,,Champions League,07cbde86-3135-4e29-8979-2567f935c7b1,Set,Champions League,2012/2013
,,,,,,,,,,,,,,,0.753766,,,,,,,,,,,,,,a8c889ab-58ab-44d4-a330-5b569583dd7a,2418,,,"[117.0, 43.0]",18240,59,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Mandžukić,5472.0,Center Forward,135,Bayern Munich,169,['6db4d3e2-7e10-4f7b-8ae1-3afeb3545435'],4,,Left Foot,"[120.0, 40.5, 1.7]",True,"[{'location': [120.0, 27.0], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.0, 22.0], 'player': {'id': 8223, 'name': 'Franck Bilal Ribéry'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [110.0, 39.0], 'player': {'id': 5562, 'name': 'Thomas Müller'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.0, 31.0], 'player': {'id': 12424, 'name': 'Roman Weidenfeller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [115.0, 27.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.0, 26.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.0, 30.0], 'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 34.0], 'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 42.0], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,True,Goal,,0.60025716,Half Volley,Open Play,,,,Bayern Munich,169,00:14:04.852,Shot,,Champions League,Block,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8c889ab-58ab-44d4-a330-5b569583dd7a,Moving,Champions League,2012/2013
,,,,,,,,,,,,,,,0.570032,,,,,,,,,,,,,,18045edf-bd7f-4e38-a8e8-ae25c839065d,2494,,,"[111.0, 54.0]",18240,61,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Mandžukić,5472.0,Center Forward,139,Bayern Munich,169,"['001d7ce5-c67f-4237-b8f2-37198937af9f', 'b07eeaca-69ee-4fae-a217-c9685c9af646']",38,,Right Foot,"[120.0, 42.2, 0.9]",,"[{'location': [110.0, 35.0], 'player': {'id': 8218, 'name': 'Arjen Robben'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [120.0, 44.0], 'player': {'id': 12424, 'name': 'Roman Weidenfeller'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.0, 53.0], 'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 41.0], 'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 34.0], 'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",1cc88091-43bb-4064-b06c-f05c864fb903,,,Saved,,0.06450153,Half Volley,Open Play,,,,Bayern Munich,169,00:16:38.275,Shot,True,Champions League,Carry,,,,,,,,,,,,,,,,5.267316,,,,,,,,,,,,,,1cc88091-43bb-4064-b06c-f05c864fb903,2490.0,,,"[47.0, 7.0]",18240.0,61.0,,,,0.6287963,18045edf-bd7f-4e38-a8e8-ae25c839065d,,Left Foot,,,,"[113.0, 55.0]",High Pass,81.608826,,Mario Mandžukić,True,True,Through Ball,True,,2.0,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,139.0,Bayern Munich,169.0,['155ca8e4-d83a-4a8b-bbe5-676562490ee8'],32.0,,,,,,,,,,,,,,,,,Bayern Munich,169.0,00:16:32.896,Pass,,Champions League,18045edf-bd7f-4e38-a8e8-ae25c839065d,Set,Champions League,2012/2013
